time,flux,residual,model
223.95631591157144,1.0865492818395892,-0.15380743155208343,1.2403567133916726
223.97674938479759,1.045980147779493,-0.1200590190500872,1.1660391668295802
223.99718305778515,1.0081662104245834,-0.08030784634181587,1.0884740567663993
224.0176166305464,0.9746634336271517,-0.04317726490208862,1.0178406985292403
224.038050202842,0.9463146997866076,-0.01587452101469944,0.9621892208013071
224.05848367490398,0.9223488390479861,-0.0039003690862251528,0.9262492081342113
224.07891734649456,0.9010093778653196,-0.009820059390982072,0.9108294372563017
224.09935091785883,0.8831708183090926,-0.029735794584248132,0.9129066128933407
224.1197843887494,0.8690940868835801,-0.05727988622358726,0.9263739731071674
224.14021805941593,0.8531930682246304,-0.09012488117291417,0.9433179493975445
224.16065152961528,0.8384912222780434,-0.1171016254675954,0.9555928477456388
224.18108509958256,0.8232210689063465,-0.1332004057101256,0.9564214746164721
224.20151866930973,0.8074041370554544,-0.13433424280738937,0.9417383798628438
224.22195223857852,0.7949363410264713,-0.11610712811952517,0.9110434691459964
224.24238580737438,0.7959642416602861,-0.0716489817771715,0.8676132234374576
224.26281937594467,0.8009698987043008,-0.017059113108314428,0.8180290118126152
224.28325294428214,0.7971034478733772,0.02600490399351285,0.7710985438798643
224.30368651215394,0.7800961113150167,0.043745046711043845,0.7363510646039728
224.32412007978564,0.7547336169786438,0.03237264641329418,0.7223609705653496
224.34455364695896,0.7268052189008867,-0.008380384070098112,0.7351856029709848
224.36498721389216,0.70465714244664,-0.07252855926329993,0.77718570170994
224.38542078059982,0.6992006640664076,-0.14723357901256484,0.8464342430789724
224.40585424684105,0.7527089726455782,-0.18411216375249972,0.936821136398078
224.42628791261814,0.9997618879384833,-0.039086886326304304,1.0388487742647876
224.44672147815436,1.286639581221622,0.1456549051739049,1.1409846760477171
224.46715494346427,1.5345880666468967,0.30321901410018093,1.2313690525467158
224.48758850830927,1.5425866877119963,0.2430006884866085,1.2995859992253878
224.50802217291493,1.458936077017094,0.12072330219659033,1.3382127748205037
224.5284556370607,1.3773835361545483,0.03348438163233736,1.343899154522211
224.54888920097437,1.3077649633140618,-0.010033233728360402,1.3177981970424222
224.56932286441588,1.2481208248227293,-0.01715949762207769,1.265280322444807
224.58975642763107,1.1942068810875708,-0.0007807962659645007,1.1949876773535353
224.61018989037984,1.145494541183201,0.028110344355974037,1.117384196827227
224.63062345288927,1.1018135641077504,0.05876443535080211,1.0430491287569483
224.6510571151739,1.0638747753236828,0.08287368101602965,0.9810010943076531
224.67149057699135,1.030496962628708,0.0931704459573276,0.9373265166713803
224.69192413833662,1.0031540054022428,0.08881651079222064,0.9143374946100221
224.71235779968993,0.977849130728228,0.06744936509988797,0.91039976562834
224.73279126034322,0.9564112909259741,0.03596920254120517,0.9204420883847689
224.75322482099,0.9371341169405679,7.733651541497188e-05,0.937056780425153
224.77365848094632,0.9179485222351623,-0.034044384007894224,0.9519929062430565
224.79409194090113,0.8987945831822229,-0.05898578926039999,0.9577803724426229
224.81452550038375,0.878395518335146,-0.07080622716650353,0.9492017455016495
224.834959059408,0.8570201704180421,-0.06733259080235077,0.9243527612203929
224.8553927181929,0.8502826578540383,-0.0348238655027453,0.8851065233567836
224.8758261767507,0.8524432798966906,0.015545920303071448,0.8368973595936191
224.89625973484362,0.8501762034626554,0.06232366449667426,0.7878525389659812
224.91669339247164,0.8271626417943602,0.07973936191757403,0.7474232798767861
224.93712684985803,0.7934223489019244,0.06868256176153731,0.7247397871403871
224.95756040701963,0.7572164091878829,0.03024525515488352,0.7269711540329994
224.9779938637148,0.7229316917456554,-0.03504298097404668,0.7579746727197021
224.9984275201714,0.700818580178497,-0.11664629788874126,0.8174648780672382
225.01886107640166,0.7158472384848892,-0.1850017165651735,0.9008489550500627
225.03929463193344,0.8585132860836491,-0.14125831854660753,0.9997716046302566
225.05972818745795,1.1677716214204783,0.06449155190816991,1.1032800695123084
225.08016174252407,1.4211182003703944,0.2216905745232438,1.1994276258471506
225.10059529712453,1.5062940701093959,0.22924011781466835,1.2770539522947275
225.12102875171695,1.4316474167575652,0.10419535343065744,1.3274520633269078
225.14146240561968,1.3437131822452262,-0.0019377634921025066,1.3456509457373287
225.1618959592888,1.2662883865347319,-0.06481367874760369,1.3311020652823355
225.18232941271708,1.2007758076887387,-0.08689045595842293,1.2876662636471616
225.2027630656885,1.1413791902155972,-0.08152113801620686,1.222900328231804
225.2231966184263,1.0901318527415422,-0.05664320475984419,1.1467750575013864
225.24363007092325,1.0455020159705226,-0.024529637078233746,1.0700316530487564
225.26406362272974,1.0100062467814164,0.0075471892478529146,1.0024590575335635
225.284497274537,0.9842302808164332,0.03285147654051623,0.9513788042759169
225.30493072586978,0.9659683935175284,0.045385214302801735,0.9205831792147267
225.32536427674495,0.951755322646947,0.04185569229481301,0.909899630352134
225.34579792762088,0.9392895266964338,0.023838845519885687,0.9154506811765482
225.36623147779028,0.9275445058882918,-0.0030045815695521894,0.930549087457844
225.38666492773336,0.9157987540378717,-0.031272780828679125,0.9470715348665508
225.40709847744438,0.9045360466566496,-0.0525310464094898,0.9570670930661394
225.42753212668322,0.8902496170613338,-0.0640685539955117,0.9543181710568455
225.44796557569498,0.8742783456575196,-0.06130490533974842,0.935583250997268
225.46839912447467,0.8628632898865563,-0.038437869947176795,0.901301159833733
225.48883277254936,0.8612885005519655,0.005655182403140779,0.8556333181488247
225.5092662206298,0.8555018427802417,0.04967011001736665,0.805831732762875
225.52969976824534,0.8371274064332073,0.07609479496056204,0.7610326114726452
225.55013331538794,0.8069209205298118,0.0762349713181717,0.7306859492116401
225.57056686253782,0.7699273872779837,0.04704797040361086,0.7228794168743728
225.5910004089892,0.7343894569002101,-0.008458152812807374,0.7428476097130174
225.61143395520048,0.706019884574005,-0.08590202406553427,0.7919219086395393
225.6318675011862,0.7014464817044411,-0.1656590047437343,0.8671054864481754
225.65230104670627,0.7738149223155888,-0.18753877504509775,0.9613536973606865
225.67273459198623,1.0621080462872359,-0.002414107578736946,1.0645221538659728
225.69316813704063,1.3216751601716556,0.15684237969583026,1.1648327804758254
225.71360168162937,1.507853250340151,0.25723227321056585,1.250620977129585
225.7340351257444,1.4680838252914936,0.1560046962473336,1.31207912904416
225.75446866963466,1.3772424431192662,0.03452908004637778,1.3427133630728885
225.77490231329284,1.2929899097355273,-0.04728221087389861,1.340272120609426
225.79533575647656,1.2221766589392238,-0.0848267430276648,1.3070034019668886
225.81576929920266,1.161947549801579,-0.08724845927357117,1.2491960090751502
225.83620294169668,1.1101297298525623,-0.06596048798193,1.1760902178344923
225.85663638394908,1.0694943099889975,-0.028847767006130898,1.0983420769951284
225.87706992597668,1.0374635100231553,0.01116980973841808,1.0262937002847372
225.8975034673058,1.0121791135750438,0.0438288214900272,0.9683502920850166
225.9179371086284,0.9901662021354238,0.060446171900393475,0.9297200302350304
225.93837054949108,0.9700958724405405,0.058364711319888296,0.9117311611206522
225.95880408988887,0.9531005548135394,0.041272721384698174,0.9118278334288412
225.97923773004732,0.9365812800180846,0.012340268112730812,0.9242410119053538
225.99967116997868,0.9223571655925371,-0.018848813370984097,0.9412059789635212
226.02010470944515,0.907846167697871,-0.04666876551213872,0.9545149332100097
226.0405381484452,0.892151880009329,-0.06497702171508568,0.9571289017244147
226.06097178743948,0.8752837913919882,-0.06928612014941282,0.944569911541401
226.0814053257418,0.8602339606609914,-0.05561473602469713,0.9158486966856886
226.10183886403684,0.8526754039722668,-0.02108848742690206,0.8737638913991689
226.12227240164066,0.850185270145949,0.025668023758604996,0.824517246387344
226.14270593924448,0.8373589808917198,0.060653373514517495,0.7767056073772023
226.16313947637536,0.8108481657301937,0.07098991079670924,0.7398582549334844
226.1835729130471,0.7753270441790474,0.05256016845158484,0.7227668757274626
226.20400654948753,0.7373958065663226,0.005503378551937832,0.7318924280143848
226.2244400856871,0.7056423926144282,-0.06448043202379528,0.7701228246382235
226.2448735214275,0.6898680833020033,-0.14622827643996072,0.8360963597419641
226.26530715693661,0.7212538154420239,-0.2029626595697872,0.9242164750118111
226.28574069197202,0.9242808448140987,-0.10107557192144778,1.0253564167355464
226.30617412654829,1.2128200597404204,0.08466265320426136,1.128157406536159
226.3266076611253,1.4539052760031461,0.23320340551201268,1.2207018704911334
226.34704129523016,1.4783566166178106,0.18606612217637175,1.2922904944414388
226.36747482887586,1.391922156167389,0.05688360553635152,1.3350385506310374
226.38790826228797,1.3074730841971416,-0.03755581893275761,1.3450289031298992
226.40834189522866,1.2311119283942238,-0.09171884212310677,1.3228307705173306
226.42877542794304,1.1680453377044528,-0.10526294553161253,1.2733082832360654
226.44920886042382,1.1132831232166585,-0.09146909167010664,1.204752214886765
226.46964239243243,1.0697125749083176,-0.057770197932832446,1.12748277284115
226.49007602421625,1.035644523213221,-0.016518638539207542,1.0521631617524285
226.51050945553288,1.0092026664664873,0.02110047483822386,0.9881021916282634
226.53094298661745,0.9866403489464012,0.04481464146666547,0.9418257074797357
226.55137661722983,0.9667309370405869,0.05056958803934131,0.9161613490012456
226.57181004761514,0.9482577228807043,0.038285235422177766,0.9099724874585265
226.59224357752828,0.9325917613634469,0.014009089534351205,0.9185826718290957
226.61267710721586,0.918631005737876,-0.016178168231397283,0.9348091739692733
226.63311063643778,0.9057728002002778,-0.044645903586918,0.9504187037871958
226.65354416542687,0.890927472567306,-0.06682333632480786,0.9577508088921138
226.67397769417585,0.8748329269332269,-0.07639164395599174,0.9512245708892186
226.6944113224672,0.8587265030539546,-0.06973869310683356,0.9284651961607882
226.71484475051693,0.8482460909847493,-0.04260747434072942,0.8908535653254788
226.73527827810904,0.847280897237831,0.003884215836830629,0.8433966814010003
